Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"👇 #dontgetcomplacent people. #wearamask #COVID19 #FlattenTheCurve 
You got this Nabela. https://t.co/s1iqnmDcy4",2020-05-28 06:54:31,1265899234789744640,137567986,YvetteNipar,City of Angels,,,,"['dontgetcomplacent', 'wearamask', 'COVID19', 'FlattenTheCurve']",0,0,en,Twitter for iPhone,,
RT @cooperchip1: Fauci says he wears a mask to be a symbol of what 'you should be doing' #WearAMask  https://t.co/y7WqdsU1yH,2020-05-28 06:56:16,1265899673539145730,1005474360168075265,Claired39497720,Canada,,,,['WearAMask'],6,0,en,Twitter Web App,,
RT @DamanMills: As a reminder... ❤️ #WearAMask https://t.co/9dml1d2RET,2020-05-28 07:09:08,1265902911965593602,1136722789979906050,yiffysins,,,,,['WearAMask'],99,0,en,Twitter for Android,,
RT @chadloder: Minneapolis ain’t folding. #ACAB #WearAMask https://t.co/jvQInmGKDp,2020-05-28 07:44:58,1265911931388301312,796233467407134720,rarebeez,,,,,"['ACAB', 'WearAMask']",157,0,en,Twitter for Android,,
"RT @BrandonN1271: You wear a mask and I'll carry my gun.
Hopefully neither of us needs either one! #WearAMask",2020-05-28 07:49:51,1265913161141583874,1189022477722226689,XVetteil,,,,,['WearAMask'],43,0,en,Twitter for iPhone,,
RT @chadloder: Minneapolis ain’t folding. #ACAB #WearAMask https://t.co/jvQInmGKDp,2020-05-28 07:59:17,1265915533028974594,962155484970090496,PortoAmerigo,,,,,"['ACAB', 'WearAMask']",157,0,en,Twitter for iPhone,,
RT @chadloder: Minneapolis ain’t folding. #ACAB #WearAMask https://t.co/jvQInmGKDp,2020-05-28 08:14:37,1265919390538588160,1256025746532741121,eezara_,,,,,"['ACAB', 'WearAMask']",157,0,en,Twitter Web App,,
"RT @Jia_Elhassan: Wearing a mask is NOT political!

#WearAMask #WearAMaskSaveAlife",2020-05-28 08:26:18,1265922331991576576,467449849,samirsirag,"Milton Keynes, England",,,,"['WearAMask', 'WearAMaskSaveAlife']",2,0,en,Twitter for Android,,
"To all my neighbors doing nothing, it’s now mandatory #WearAMask https://t.co/LhbbUXZnk8",2020-05-28 08:54:11,1265929349053599745,249049715,andMichaelMorin,Los Angeles,,,,['WearAMask'],0,2,en,Twitter for iPhone,,
"Be #maskready #wearamask wazisworld @ZayyaanC @shaaibaby jameelpatel83 govenderpateldladla 💜 @ Sandton, Gauteng https://t.co/fTfLcJ71HH",2020-05-28 08:55:56,1265929791565369344,26809018,FIRDOZ,"South Africa, Nigeria","[27.9667, -26.05]","Randburg, South Africa",ZA,"['maskready', 'wearamask']",0,0,en,Instagram,,
RT @karen_erotoo1: I am surprised @JoeBiden didn't tell the looters to #WearAMask and #SocialDistance 😷🤦🏼‍♀️,2020-05-28 08:58:39,1265930472284131328,813831717509332992,RexMyers8,CAN NOT FOLLOW BACK!?!?!?,,,,"['WearAMask', 'SocialDistance']",216,0,en,Twitter for Android,,
"And the second wave is expected to hit in 2 weeks, 40-50% harder than the first. Lock down or no lock down, this is about to happen. Brace yourself #StayHome #NoRoomLeft #WearAMask #AvoidTheSpreadNow https://t.co/5aEdXJ99pK",2020-05-28 09:07:56,1265932809568485376,1591593414,iamShaniera,"Karachi, Pakistan",,,,"['StayHome', 'NoRoomLeft', 'WearAMask', 'AvoidTheSpreadNow']",31,167,en,Twitter for iPhone,,
"Doreen Nyanjura Promises to Deliver as KCCA Finance Boss 
#ChimpReportsNews #UgandaNews #Uganda #Featured #BusinessNews  @Nyanjuradoreen @FDCOfficial1 @KCCAUG @KCCASpox 
#StaySafeUG #Tonsemberera #WearAMask #StayHomeSaveLives #WednesdayMotivation #News
https://t.co/ITajzl6MOD",2020-05-28 09:08:15,1265932891403452416,388368711,ChimpReports,Uganda,,,,"['ChimpReportsNews', 'UgandaNews', 'Uganda', 'Featured', 'BusinessNews', 'StaySafeUG', 'Tonsemberera', 'WearAMask', 'StayHomeSaveLives', 'WednesdayMotivation', 'News']",4,12,en,Twitter Web App,,
RT @karen_erotoo1: I am surprised @JoeBiden didn't tell the looters to #WearAMask and #SocialDistance 😷🤦🏼‍♀️ https://t.co/aI8vlveA8l,2020-05-28 09:10:50,1265933539612086272,1431910202,CharlieRand9,Northwest U.S.,,,,"['WearAMask', 'SocialDistance']",216,0,en,Twitter Web App,,
"RT @ruthi_landau: Reducing transmission of SARS-CoV-2 https://t.co/gt756ETi6U 

#WearAMask",2020-05-28 09:22:06,1265936376605945856,819655165770891264,bagchisubha,"Kings College Hospital, Camberwell, London",,,,['WearAMask'],2,0,en,Twitter for iPhone,,
"Be like Don, Always Wear a Mask Always 😷
.
.
#ShahRukhKhan #SRK #KingKhan #KingOfBollywood #Bollywood #coronavirus #Covid2019 #WearAMask #Masks4All #Masks #Pune #Mumbai #Maharashtra https://t.co/6gpG1SXQU3",2020-05-28 09:24:51,1265937068665868289,1056663131353694215,teamsrkpune,"Pune, India",,,,"['ShahRukhKhan', 'SRK', 'KingKhan', 'KingOfBollywood', 'Bollywood', 'coronavirus', 'Covid2019', 'WearAMask', 'Masks4All', 'Masks', 'Pune', 'Mumbai', 'Maharashtra']",33,69,en,Twitter for Android,,
RT @karen_erotoo1: I am surprised @JoeBiden didn't tell the looters to #WearAMask and #SocialDistance 😷🤦🏼‍♀️ https://t.co/aI8vlveA8l,2020-05-28 09:27:42,1265937784247922688,3766084042,jeep_sifu,,,,,"['WearAMask', 'SocialDistance']",216,0,en,Twitter for iPad,,
‘We can’t – and shouldn’t – expect good Samaritans or fellow customers in retail stores or restaurants to compel mask-rebels to comply with a mere recommendation’ #COVID19 #WearAMask  https://t.co/DHAtnwENLr,2020-05-28 09:40:35,1265941025601794059,17850659,minismom,"Rhode Island, USA",,,,"['COVID19', 'WearAMask']",1,1,en,Twitter for iPhone,,
"RT @Scholar_Atheist: Etsy is my online income so i really appreciate RETWEETS. #WearAMask

Excited to share this item from my #etsy shop: F…",2020-05-28 09:50:54,1265943623536971776,4876762406,CatherJeanne,,,,,"['WearAMask', 'etsy']",996,0,en,Twitter for Android,,
"RT @Scholar_Atheist: Etsy is my online income so i really appreciate RETWEETS. #WearAMask

Excited to share this item from my #etsy shop: F…",2020-05-28 09:55:40,1265944820591153157,1149434175331680257,Nikki29977810,,,,,"['WearAMask', 'etsy']",996,0,en,Twitter Web App,,
Happy Thursday.  I don’t know about the rest of you - I need a reminder #WhatDayIsIt #WearAMask,2020-05-28 09:57:47,1265945357067997184,991839174574657536,MichaelNegrn2,"Connecticut, USA",,,,"['WhatDayIsIt', 'WearAMask']",0,1,en,Twitter for iPhone,,
"After reading this it seems not much has changed since the last century &amp; whatever has seems so irrelevant!

#WearAMask 
#ThrowbackThursday https://t.co/4mG05N8L7r",2020-05-28 10:05:02,1265947180386246657,431320628,aiburza,Jammu And Kashmir,,,,"['WearAMask', 'ThrowbackThursday']",6,32,en,Twitter for iPhone,,
"RT @aiburza: After reading this it seems not much has changed since the last century &amp; whatever has seems so irrelevant!

#WearAMask 
#Thro…",2020-05-28 10:06:48,1265947624470806529,1913838684,smritikak,New Delhi,,,,['WearAMask'],6,0,en,Twitter Web App,,
RT @ranhaven: #100000LivesLost  #WearAMask Stop the Spread https://t.co/CkQq8h9bIv,2020-05-28 10:16:06,1265949963248455680,496399106,BFoushee,,,,,"['100000LivesLost', 'WearAMask']",3,0,en,Twitter for Android,,
RT @chadloder: Minneapolis ain’t folding. #ACAB #WearAMask https://t.co/jvQInmGKDp,2020-05-28 10:18:58,1265950686765887489,1253646731461394432,ebonniereagan,Essex,,,,"['ACAB', 'WearAMask']",157,0,en,Twitter for iPhone,,
"RT @NotreDame4Biden: Following @JoeBiden’s lead with a new profile pic - this is what leadership looks like! 

#WearAMask https://t.co/UnJH…",2020-05-28 10:20:57,1265951183367286784,612057704,ManMet80,,,,,['WearAMask'],268,0,en,Twitter for iPhone,,
"Hey drumpf, you need to go!
Get it?
Got it?
Good!

@realDonaldTrump #LockHimUp #ThursdayMotivation #ThursdayVibes #WearAMask #VoteByMail #ImRidenWithBiden #JoeBiden #Joe2020 #StayHome #TheResistance #LoveIsLove #Enough #StrongerTogether #EqualityForAll #MakeItCount #LoveWins https://t.co/if2MyD1me7",2020-05-28 10:35:22,1265954811859607552,239102082,ReplaceTheHate,"Texas, USA",,,,"['LockHimUp', 'ThursdayMotivation', 'ThursdayVibes', 'WearAMask', 'VoteByMail', 'ImRidenWithBiden', 'JoeBiden', 'Joe2020', 'StayHome', 'TheResistance', 'LoveIsLove', 'Enough', 'StrongerTogether', 'EqualityForAll', 'MakeItCount', 'LoveWins']",0,1,en,Twitter Web App,,
Today I will do my best to support #WearAMask #SocialDistancing  #FrontLineHeroes #BlackLivesMatter #JackDorsey  #JoeBiden,2020-05-28 10:52:16,1265959065626255361,953680019620028416,favoritesch_tjp,"Metro Boston, MA, USA",,,,"['WearAMask', 'SocialDistancing', 'FrontLineHeroes', 'BlackLivesMatter', 'JackDorsey', 'JoeBiden']",1,0,en,Twitter for iPhone,,
"@mdnij34 PROUDLY &amp; WILLINGLY
I don’t feel like the “government is controlling me”, I feel like I’m being a contributing adult to society &amp; want to teach others the same.
The world doesn’t revolve around me.
It’s not all about me &amp; my comfort.
#PartOfTheSolution
#WearAMask https://t.co/gqgKp9OG4J",2020-05-28 11:14:31,1265964663860113410,2239231165,eSEy_Bee,"Philly to Palisade, USA",,,,"['PartOfTheSolution', 'WearAMask']",3,12,en,Twitter for Android,1.2657227715286548e+18,558180233.0
RT @karen_erotoo1: I am surprised @JoeBiden didn't tell the looters to #WearAMask and #SocialDistance 😷🤦🏼‍♀️,2020-05-28 11:15:01,1265964790922514432,3420595845,KimKriz1,"West Henrietta, NY",,,,"['WearAMask', 'SocialDistance']",216,0,en,Twitter for Android,,
"@brithume It’s called being a leader, moron. It’s called personal strength, respect for others and dignity, none of which your Orange Foolius possesses.  #WearAMask #Biden2020",2020-05-28 11:16:42,1265965213716811777,964596793,danny4ucla,"New Jersey, USA",,,,"['WearAMask', 'Biden2020']",0,0,en,Twitter for iPad,1.2650450093232415e+18,112047805.0
"@NYGovCuomo #WeThePeople need more than a moment.
Our nation needs time to heal.
Our nation needs time to reimagine.

#WearAMask
#BlackLivesMatter",2020-05-28 11:20:22,1265966136459329536,1263715570811318272,DadiJi8,,,,,"['WeThePeople', 'WearAMask', 'BlackLivesMatter']",0,0,en,Twitter for Android,1.265697206998315e+18,232268199.0
"America just surpassed the needless deaths of 100,000 souls many dead directly due to the inaction, reckless behavior and ignorance of @realDonaldTrump and he is slandering a cable tv host and retaliating against a social media platform because his ego was bruised #wearamask",2020-05-28 11:22:35,1265966694750658561,2168782932,OldSklDude,"Ohio, USA",,,,['wearamask'],0,0,en,Twitter for iPhone,,
Long Story Short: #WearAMask. https://t.co/e4htArfbc4,2020-05-28 11:25:39,1265967468507324416,1134423305790795776,ArvinderSoin,"New Delhi, Gurugram, India",,,,['WearAMask'],38,80,en,Twitter for iPhone,,
RT @ArvinderSoin: Long Story Short: #WearAMask. https://t.co/e4htArfbc4,2020-05-28 11:26:45,1265967742462554112,177193445,krnbhndr,"नई दिल्ली, भारत",,,,['WearAMask'],38,0,en,Twitter for Android,,
"@russdiamond “When bad men combine, the good must associate; else they will fall, one by one, an unpitied sacrifice in a contemptible struggle.” -Edmund Burke 

Let’s combine, good people, and liberate Russ from the People’s House!!  

#PoorLeadership #WearAMask",2020-05-28 11:27:22,1265967899262451712,161761573,kadidakenner,"Pennsylvania, USA",,"Pennsylvania, USA",US,"['PoorLeadership', 'WearAMask']",1,28,en,Twitter for iPhone,1.2657843576813158e+18,96419810.0
#ThrowbackThursday look how tiny I was💖 I hope all my Twitter furriends have an awesome day! Remember to smile &amp; laugh 😂 #TabbyTroop #cats #CatsOfTwitter #kitten #thursdayvibes #WearAMask #playful https://t.co/6AkXwuUt4C,2020-05-28 11:29:19,1265968389626957824,1048187586462863360,LucySkinnyjeans,United States,,,,"['ThrowbackThursday', 'TabbyTroop', 'cats', 'CatsOfTwitter', 'kitten', 'thursdayvibes', 'WearAMask', 'playful']",10,209,en,Twitter for iPad,,
Shalom! #WearAMask take care of your neighbours &amp; positive community agendas #SocialDistance where you can &amp; enjoy Thorsday!🦄🔮🏳️‍🌈⚠️💯🌍😷🗣🌴,2020-05-28 11:33:46,1265969509539741696,617287162,VenusOctober,Exo-Space,,,,"['WearAMask', 'SocialDistance']",0,0,en,Twitter for iPhone,,
RT @ArvinderSoin: Long Story Short: #WearAMask. https://t.co/e4htArfbc4,2020-05-28 11:42:01,1265971587385184257,952096904,InfinityRacing1,India ,,,,['WearAMask'],38,0,en,Twitter for iPhone,,
"#COVID19 case counts in #ArlingtonMA may top 300 this week. 

Residents can be tested by #AFCUrgentCare (781.648.4572) - subject to pre-screening approval. 

🦠#TestTraceIsolate w/ #UniversalTesting
🏘️#SaferAtHome 
😷#WearAMask &amp; #SocialDistancing https://t.co/mkUbYz38Ea",2020-05-28 11:44:49,1265972289105006598,1969841803,melanieinboston,"Boston, MA",,,,"['COVID19', 'ArlingtonMA', 'AFCUrgentCare', 'TestTraceIsolate', 'UniversalTesting', 'SaferAtHome', 'WearAMask', 'SocialDistancing']",0,0,en,Twitter Web App,,
if “all” lives matter so much to y’all then put your damn mask on. #BlackLivesMatter #WearAMask,2020-05-28 11:46:35,1265972733697024002,61084607,sbfreelance,"Dallas, TX",,,,"['BlackLivesMatter', 'WearAMask']",0,0,en,Twitter for iPhone,,
Watch and retweet. This is what we are coming to. People knowingly spreading the virus while maintaining the Republican lies that we are safe. #StayHomeSaveLives #WearAMask https://t.co/3NYq72p3Cc,2020-05-28 11:50:01,1265973600068276224,37270422,iamLucretiaMott,Tiny drop of blue in BLUE GA,,,,"['StayHomeSaveLives', 'WearAMask']",13,22,en,Twitter for iPhone,,
Yes! Please #WearAMask #gimme6feet #washhands and maybe #FaceShieldsForAll https://t.co/fSF3ROZER8,2020-05-28 11:54:05,1265974621960114177,1251328311625736194,ncmamadoc,"Durham, NC",,,,"['WearAMask', 'gimme6feet', 'washhands', 'FaceShieldsForAll']",0,1,en,Twitter for iPhone,,
"RT @BrandonN1271: You wear a mask and I'll carry my gun.
Hopefully neither of us needs either one! #WearAMask",2020-05-28 11:58:30,1265975735984041990,126306211,2020Commander,"Tampa, Florida",,,,['WearAMask'],43,0,en,Twitter for Android,,
"NB
Yes, it's bacteria that grows in a petri dish, not a virus (which needs a host) - but this is a demonsration of transmission.

Type of mask makes more difference with inhaling than exhaling; for exhaling they're about the same.

That's why it's responsible to #WearAMask https://t.co/fLsXff1UOP",2020-05-28 12:01:13,1265976416702812160,94308229,jefph,,,,,['WearAMask'],0,0,en,Twitter Web App,,
"@GirlGeekUpNorth As an essential worker I can tell you most people are, but it only take one cavalier person to destroy a community. #StayHome #WearAMask",2020-05-28 12:07:31,1265978002590126082,900131455698907136,gmpetrick,"Stavanger, Norway",,,,"['StayHome', 'WearAMask']",0,1,en,Twitter Web App,1.265315061255623e+18,45934396.0
"@winter_azo If you find her, share this with her https://t.co/afgxfwNx4Q
#WearAMask https://t.co/4Rwwi3x1X2",2020-05-28 12:14:32,1265979770036056065,892840070042005504,PipelineMedical,New Jersey,,,,['WearAMask'],0,0,en,Twitter Web App,1.2659778212072284e+18,1.2658648055182418e+18
"#ClaytonCardenas #RichardCabral #VincentRoccoVargas 
Hello #MayansFamily Good day to all !
Those looks and smiles !
The acolytes preparing a joke?
They must miss all of this as much as we do !
#MayansFX #MayansMC 
#YouCanSaveLives #StayAtHome #StaySafe #WearaMask #WashYourHands https://t.co/VWykS6OMNt",2020-05-28 12:18:20,1265980725783912451,1076439543182749696,ChouettePupuce,France,,,,"['ClaytonCardenas', 'RichardCabral', 'VincentRoccoVargas', 'MayansFamily', 'MayansFX', 'MayansMC', 'YouCanSaveLives', 'StayAtHome', 'StaySafe', 'WearaMask', 'WashYourHands']",2,24,en,Twitter for Android,,
"Rewind: Myanmar morning news for May 28

via @aecnewstoday 

#Independent #Asean #journalism based in #Cambodia 

#StayHome #isolate #prepare #WearAMask

https://t.co/8Dn7OqGms5 https://t.co/AMy5wu8Nyn",2020-05-28 12:28:02,1265983164939489282,3265583034,AecNewsToday,Cambodia,,,,"['Independent', 'Asean', 'journalism', 'Cambodia', 'StayHome', 'isolate', 'prepare', 'WearAMask']",0,0,en,Buffer,,
@ResisterForever @plawler610 @saludar1 @WashutaJohn @HoytBunnUSA @trumpunstable @SmileDayDream1 @AdalgisaRodri16 @QueenHack @mama_hipster @AlisonLew @gbragger @NOPETOGROPE @Arboreal_Octopi @Freedom4Me2017 @DMiller_357 @BleuPeak @rl93930 @RsanwaterS @PatDK2 @JVE1400 Followed everyone. #WearAMaskSaveAlife https://t.co/OLamnEyW5w,2020-05-28 12:35:00,1265984919374901248,37270422,iamLucretiaMott,Tiny drop of blue in BLUE GA,,,,['WearAMaskSaveAlife'],1,3,en,Twitter Web App,1.265785268512199e+18,7.451617487312036e+17
"@ABC ""Chief, Control protocol requires the cone of silence""

#agent86 #TrumpVirus #100KDead #WearAMask #WeAreInThisTogether",2020-05-28 12:35:11,1265984964266536961,26482038,rubberrats,living room,,,,"['agent86', 'TrumpVirus', '100KDead', 'WearAMask', 'WeAreInThisTogether']",0,0,en,Twitter Web App,1.2659763778173993e+18,28785486.0
@realDonaldTrump But only 1 public health consensus - wear a mask to protect others. #WearAMask #TrumpDepression #TrumpDeathToll100K,2020-05-28 12:36:35,1265985317921796097,885785550,KNGillespie,,,,,"['WearAMask', 'TrumpDepression', 'TrumpDeathToll100K']",2,1,en,Twitter for Android,1.2659801727397192e+18,25073877.0
"@realTuckFrumper @docrocktex26 If you won't #WearAMask stay home. The rest of us will wear a mask to protect others. If we all wear masks and practice social distancing, it's the SAFEST way to re-open our economy. 
Be respectful and #WearAMask",2020-05-28 12:40:17,1265986247832547328,23300450,finbarvano,USA-NY-CO-MA-FL,,,,"['WearAMask', 'WearAMask']",14,35,en,Twitter for Android,1.265842873766822e+18,55060090.0
"Wear a mask everywhere! 

Get tested so you know your status. 

80% of COVID-19 infections are 

ASYMPTOMATIC! 

Most people who are actively shedding virus 

HAVE NO IDEA!

Assume everyone is infected. 

#WearAMask
 https://t.co/Y5fVO167o2",2020-05-28 12:41:19,1265986508223373312,17490707,Helenhs,"Berkeley, CA",,,,['WearAMask'],13,25,en,Twitter for iPhone,,
RT @finbarvano: @realTuckFrumper @docrocktex26 If you won't #WearAMask stay home. The rest of us will wear a mask to protect others. If we…,2020-05-28 12:44:37,1265987339500900359,718843221187493888,ComHealthNurIns,"Texas, USA",,,,['WearAMask'],14,0,en,Twitter for iPhone,,
@brithume Joe Biden looks very presidential. Thanks for sharing! #Biden2020 #JoeBidenForPresident2020 #JoeBiden2020 #WearAMask #RidenWithBiden,2020-05-28 12:49:48,1265988646039171074,22179098,AlisonDeLuca,New Jersey,,,,"['Biden2020', 'JoeBidenForPresident2020', 'JoeBiden2020', 'WearAMask', 'RidenWithBiden']",0,3,en,Twitter Web App,1.2650450093232415e+18,112047805.0
Wear a mask #WearAMask https://t.co/ImlwFdossL,2020-05-28 12:50:13,1265988750041067524,19622228,gabylinares,"Washington, DC",,,,['WearAMask'],0,1,en,Twitter for Android,,
"RT @BrandonN1271: You wear a mask and I'll carry my gun.
Hopefully neither of us needs either one! #WearAMask",2020-05-28 12:51:44,1265989131341094918,1201473188514934784,mrroger14850193,,,,,['WearAMask'],43,0,en,Twitter Web App,,
"@realDonaldTrump That fake news list is getting longer, soon it will encompass all news sources. No one believes anything that comes out of your mouth or your twitter. We think you are crazy, and the worst person to lead us through this pandemic.#WearAMask",2020-05-28 12:52:52,1265989417807872001,1281874200,michelew561,"Lake Park, FL",,,,['WearAMask'],0,1,en,Twitter for iPhone,1.2653664521708298e+18,25073877.0
"100,000 Americans have lost their lives to #COVID19 Union workers, non-union workers, women, men, young, old, poor or rich, no matter the race this virus does not discriminate. Please be safe. #WearAMask https://t.co/CNf5QrGhtg",2020-05-28 12:58:06,1265990731472257030,1319488796,IATSELocal764,New York City,,,,"['COVID19', 'WearAMask']",4,15,en,Twitter for iPhone,,
A little louder for the #MAGA idiots in the back. #WearAMask https://t.co/PYFoEFwU1Y,2020-05-28 12:58:48,1265990910548025345,40971806,mellieh88,,,,,"['MAGA', 'WearAMask']",0,2,en,Twitter for iPhone,,
Squirrel Island summer may have fewer people https://t.co/asyAuRgtg4 #squirrelisland #southport #maine #COVID19 #Coronavirus #Corona #outbreak #pandemic #socialdistancing #socialisolation #6feet #WearAMask https://t.co/bEri6MvyAD,2020-05-28 13:00:42,1265991386173759492,262697431,BBRegister,"Boothbay Harbor, Maine",,,,"['squirrelisland', 'southport', 'maine', 'COVID19', 'Coronavirus', 'Corona', 'outbreak', 'pandemic', 'socialdistancing', 'socialisolation', '6feet', 'WearAMask']",0,0,en,Buffer,,
